b'27.56';2022-11-23 20:54:15.572004;
b'27.31';2022-11-23 21:06:49.311397;
b'27.31';2022-11-23 21:06:50.827017;
b'27.31';2022-11-23 21:06:52.342907;
b'27.31';2022-11-23 21:06:53.858905;
b'27.31';2022-11-23 21:06:55.374759;
b'27.31';2022-11-23 21:06:56.890789;
b'27.31';2022-11-23 21:06:58.408612;
b'27.31';2022-11-23 21:06:59.923319;
b'27.25';2022-11-23 21:07:01.439896;
b'27.31';2022-11-23 21:07:02.955173;
b'27.31';2022-11-23 21:07:04.471180;
b'27.25';2022-11-23 21:07:05.987103;
b'27.31';2022-11-23 21:07:07.503300;
b'27.31';2022-11-23 21:07:09.019029;
b'27.31';2022-11-23 21:07:10.535137;
b'27.25';2022-11-23 21:07:12.051501;
b'27.31';2022-11-23 21:07:13.566913;
b'27.31';2022-11-23 21:07:15.082776;
b'27.31';2022-11-23 21:07:16.598748;
b'27.31';2022-11-23 21:07:18.114680;
b'27.25';2022-11-23 21:07:19.630913;
b'27.31';2022-11-23 21:07:21.146611;
b'27.25';2022-11-23 21:07:22.662524;
b'27.31';2022-11-23 21:07:24.178430;
b'27.25';2022-11-23 21:07:25.694323;
b'27.25';2022-11-23 21:07:27.210222;
b'27.25';2022-11-23 21:07:28.727017;
b'27.25';2022-11-23 21:07:30.242338;
b'27.25';2022-11-23 21:07:31.758244;
b'27.31';2022-11-23 21:07:33.274267;
b'27.25';2022-11-23 21:07:34.790076;
b'27.31';2022-11-23 21:07:36.305976;
b'27.31';2022-11-23 21:07:37.828906;
b'27.31';2022-11-23 21:07:39.337903;
b'27.31';2022-11-23 21:07:40.854020;
b'27.25';2022-11-23 21:07:42.369791;
b'27.25';2022-11-23 21:07:43.885749;
b'27.25';2022-11-23 21:07:45.401767;
b'27.31';2022-11-23 21:07:46.917631;
b'27.31';2022-11-23 21:07:48.434039;
b'27.31';2022-11-23 21:07:49.950350;
b'27.31';2022-11-23 21:07:51.466242;
b'27.31';2022-11-23 21:07:52.981310;
b'27.31';2022-11-23 21:07:54.497309;
b'27.31';2022-11-23 21:07:56.013216;
b'27.31';2022-11-23 21:07:57.529082;
b'27.31';2022-11-23 21:07:59.044977;
b'27.31';2022-11-23 21:08:00.560782;
b'27.31';2022-11-23 21:08:02.076854;
b'27.31';2022-11-23 21:08:03.592771;
b'27.31';2022-11-23 21:08:05.108624;
b'27.31';2022-11-23 21:08:06.624512;
b'27.31';2022-11-23 21:08:08.140522;
b'27.31';2022-11-23 21:08:09.657274;
b'27.31';2022-11-23 21:08:11.172416;
b'27.31';2022-11-23 21:08:12.688252;
b'27.31';2022-11-23 21:08:14.204243;
b'27.31';2022-11-23 21:08:15.720785;
b'27.31';2022-11-23 21:08:17.236069;
b'27.31';2022-11-23 21:08:18.752391;
b'27.31';2022-11-23 21:08:20.268103;
b'27.31';2022-11-23 21:08:21.784427;
b'27.31';2022-11-23 21:08:23.299961;
b'27.31';2022-11-23 21:08:24.815822;
b'27.31';2022-11-23 21:08:26.331775;
b'27.31';2022-11-23 21:08:27.847633;
b'27.31';2022-11-23 21:08:29.363811;
b'27.31';2022-11-23 21:08:30.879517;
b'27.31';2022-11-23 21:08:32.395707;
b'27.31';2022-11-23 21:08:33.911435;
b'27.31';2022-11-23 21:08:35.427564;
b'27.31';2022-11-23 21:08:36.943350;
b'27.31';2022-11-23 21:08:38.459348;
b'27.31';2022-11-23 21:08:39.975108;
b'27.31';2022-11-23 21:08:41.490930;
b'27.31';2022-11-23 21:08:43.007068;
b'27.25';2022-11-23 21:08:44.522830;
b'27.31';2022-11-23 21:08:46.038752;
b'27.31';2022-11-23 21:08:47.555346;
b'27.31';2022-11-23 21:08:49.070670;
b'27.25';2022-11-23 21:08:50.586652;
b'27.25';2022-11-23 21:08:52.102712;
b'27.31';2022-11-23 21:08:53.618488;
b'27.25';2022-11-23 21:08:55.134387;
b'27.31';2022-11-23 21:08:56.650305;
b'27.31';2022-11-23 21:08:58.166257;
b'27.31';2022-11-23 21:08:59.682816;
b'27.25';2022-11-23 21:09:01.198236;
b'27.31';2022-11-23 21:09:02.714292;
b'27.31';2022-11-23 21:09:04.230232;
b'27.31';2022-11-23 21:09:05.745954;
b'27.31';2022-11-23 21:09:07.267723;
b'27.31';2022-11-23 21:09:08.778845;
b'27.31';2022-11-23 21:09:10.294515;
b'27.25';2022-11-23 21:09:11.809621;
b'27.25';2022-11-23 21:09:13.325928;
b'27.25';2022-11-23 21:09:14.841595;
b'27.31';2022-11-23 21:09:16.357498;
b'27.31';2022-11-23 21:09:17.873364;
b'27.31';2022-11-23 21:09:19.390123;
b'27.31';2022-11-23 21:09:20.905305;
b'27.25';2022-11-23 21:09:22.421356;
b'27.25';2022-11-23 21:09:23.937719;
b'27.25';2022-11-23 21:09:25.453165;
b'27.31';2022-11-23 21:09:26.969187;
b'27.25';2022-11-23 21:09:28.485090;
b'27.31';2022-11-23 21:09:30.001024;
b'27.25';2022-11-23 21:09:31.516997;
b'27.31';2022-11-23 21:09:33.033095;
b'27.25';2022-11-23 21:09:34.548846;
b'27.25';2022-11-23 21:09:36.064799;
b'27.25';2022-11-23 21:09:37.580842;
b'27.25';2022-11-23 21:09:39.096852;
b'27.25';2022-11-23 21:09:40.612534;
b'27.25';2022-11-23 21:09:42.128483;
b'27.25';2022-11-23 21:09:43.644373;
b'27.25';2022-11-23 21:09:45.160349;
b'27.31';2022-11-23 21:09:46.676383;
b'27.25';2022-11-23 21:09:48.192256;
b'27.31';2022-11-23 21:09:49.708098;
b'27.25';2022-11-23 21:09:51.224107;
b'27.25';2022-11-23 21:09:52.739956;
b'27.25';2022-11-23 21:09:54.255894;
b'27.25';2022-11-23 21:09:55.771758;
b'27.31';2022-11-23 21:09:57.287679;
b'27.25';2022-11-23 21:09:58.804143;
b'27.25';2022-11-23 21:10:00.319635;
b'27.25';2022-11-23 21:10:01.835631;
b'27.31';2022-11-23 21:10:03.351476;
b'27.25';2022-11-23 21:10:04.867372;
b'27.25';2022-11-23 21:10:06.383337;
b'27.25';2022-11-23 21:10:07.899256;
b'27.25';2022-11-23 21:10:09.415484;
b'27.25';2022-11-23 21:10:10.931326;
b'27.31';2022-11-23 21:10:12.447314;
b'27.31';2022-11-23 21:10:13.963426;
b'27.25';2022-11-23 21:10:15.479300;
b'27.31';2022-11-23 21:10:16.995129;
b'27.25';2022-11-23 21:10:18.511033;
b'27.31';2022-11-23 21:10:20.027231;
b'27.25';2022-11-23 21:10:21.542993;
b'27.25';2022-11-23 21:10:23.059324;
b'27.31';2022-11-23 21:10:24.574966;
b'27.31';2022-11-23 21:10:26.090923;
b'27.31';2022-11-23 21:10:27.606766;
b'27.31';2022-11-23 21:10:29.130818;
b'27.31';2022-11-23 21:10:30.639254;
b'27.25';2022-11-23 21:10:32.155216;
b'27.31';2022-11-23 21:10:33.670522;
b'27.25';2022-11-23 21:10:35.186666;
b'27.25';2022-11-23 21:10:36.702414;
b'27.25';2022-11-23 21:10:38.218386;
b'27.25';2022-11-23 21:10:39.734408;
b'27.25';2022-11-23 21:10:41.250173;
b'27.25';2022-11-23 21:10:42.766261;
b'27.31';2022-11-23 21:10:44.282111;
b'27.31';2022-11-23 21:10:45.797984;
b'27.25';2022-11-23 21:10:47.314139;
b'27.31';2022-11-23 21:10:48.829935;
b'27.31';2022-11-23 21:10:50.345864;
b'27.31';2022-11-23 21:10:51.861736;
b'27.25';2022-11-23 21:10:53.377989;
b'27.31';2022-11-23 21:10:54.893437;
b'27.31';2022-11-23 21:10:56.409657;
b'27.31';2022-11-23 21:10:57.925420;
b'27.31';2022-11-23 21:10:59.442051;
b'27.31';2022-11-23 21:11:00.957469;
b'27.31';2022-11-23 21:11:02.473363;
b'27.31';2022-11-23 21:11:03.989857;
b'27.31';2022-11-23 21:11:05.508766;
b'27.31';2022-11-23 21:11:07.021462;
b'27.31';2022-11-23 21:11:08.537734;
b'27.31';2022-11-23 21:11:10.053463;
b'27.31';2022-11-23 21:11:11.569424;
b'27.31';2022-11-23 21:11:13.085257;
b'27.31';2022-11-23 21:11:14.601421;
b'27.31';2022-11-23 21:11:16.117156;
b'27.31';2022-11-23 21:11:17.633050;
b'27.31';2022-11-23 21:11:19.149017;
b'27.31';2022-11-23 21:11:20.665063;
b'27.31';2022-11-23 21:11:22.180811;
b'27.31';2022-11-23 21:11:23.697163;
b'27.25';2022-11-23 21:11:25.213169;
b'27.25';2022-11-23 21:11:26.729253;
b'27.31';2022-11-23 21:11:28.245115;
b'27.25';2022-11-23 21:11:29.761181;
b'27.25';2022-11-23 21:11:31.276955;
b'27.25';2022-11-23 21:11:32.792913;
b'27.31';2022-11-23 21:11:34.309139;
b'27.31';2022-11-23 21:11:35.824995;
b'27.31';2022-11-23 21:11:37.340854;
b'27.31';2022-11-23 21:11:38.856779;
b'27.25';2022-11-23 21:11:40.372874;
b'27.25';2022-11-23 21:11:41.889176;
b'27.31';2022-11-23 21:11:43.404863;
b'27.25';2022-11-23 21:11:44.921663;
b'27.25';2022-11-23 21:11:46.436731;
b'27.25';2022-11-23 21:11:47.953147;
b'27.25';2022-11-23 21:11:49.468510;
b'27.31';2022-11-23 21:11:50.984599;
b'27.31';2022-11-23 21:11:52.500310;
b'27.25';2022-11-23 21:11:54.016419;
b'27.25';2022-11-23 21:11:55.532199;
b'27.25';2022-11-23 21:11:57.048111;
b'27.31';2022-11-23 21:11:58.564674;
b'27.31';2022-11-23 21:12:00.082797;
b'27.31';2022-11-23 21:12:01.595793;
b'27.25';2022-11-23 21:12:03.111971;
b'27.31';2022-11-23 21:12:04.627687;
b'27.31';2022-11-23 21:12:06.143575;
b'27.25';2022-11-23 21:12:07.659514;
b'27.25';2022-11-23 21:12:09.176259;
b'27.25';2022-11-23 21:12:10.691346;
b'27.31';2022-11-23 21:12:12.207294;
b'27.25';2022-11-23 21:12:13.723349;
b'27.25';2022-11-23 21:12:15.239404;
b'27.25';2022-11-23 21:12:16.755158;
b'27.25';2022-11-23 21:12:18.271207;
b'27.25';2022-11-23 21:12:19.787031;
b'27.25';2022-11-23 21:12:21.303000;
b'27.25';2022-11-23 21:12:22.818906;
b'27.25';2022-11-23 21:12:24.334776;
b'27.25';2022-11-23 21:12:25.850741;
b'27.25';2022-11-23 21:12:27.366545;
b'27.25';2022-11-23 21:12:28.882435;
b'27.25';2022-11-23 21:12:30.398381;
b'27.25';2022-11-23 21:12:31.914340;
b'27.25';2022-11-23 21:12:33.430379;
b'27.25';2022-11-23 21:12:34.946168;
b'27.25';2022-11-23 21:12:36.462021;
b'27.25';2022-11-23 21:12:37.978142;
b'27.25';2022-11-23 21:12:39.494045;
b'27.25';2022-11-23 21:12:41.009913;
b'27.25';2022-11-23 21:12:42.525898;
b'27.25';2022-11-23 21:12:44.042328;
b'27.25';2022-11-23 21:12:45.557872;
b'27.25';2022-11-23 21:12:47.074241;
b'27.25';2022-11-23 21:12:48.589572;
b'27.31';2022-11-23 21:12:50.106017;
b'27.31';2022-11-23 21:12:51.621338;
b'27.25';2022-11-23 21:12:53.137387;
b'27.25';2022-11-23 21:12:54.653270;
b'27.25';2022-11-23 21:12:56.169168;
b'27.25';2022-11-23 21:12:57.685114;
b'27.25';2022-11-23 21:12:59.201841;
b'27.25';2022-11-23 21:13:00.716979;
b'27.25';2022-11-23 21:13:02.233171;
b'27.25';2022-11-23 21:13:03.748955;
b'27.25';2022-11-23 21:13:05.264856;
b'27.25';2022-11-23 21:13:06.780745;
b'27.25';2022-11-23 21:13:08.296891;
b'27.25';2022-11-23 21:13:09.812707;
b'27.25';2022-11-23 21:13:11.328839;
b'27.25';2022-11-23 21:13:12.844619;
b'27.25';2022-11-23 21:13:14.360562;
b'27.25';2022-11-23 21:13:15.876485;
b'27.25';2022-11-23 21:13:17.392518;
b'27.31';2022-11-23 21:13:18.908652;
b'27.25';2022-11-23 21:13:20.424470;
b'27.25';2022-11-23 21:13:21.940448;
b'27.25';2022-11-23 21:13:23.456374;
b'27.31';2022-11-23 21:13:24.972554;
b'27.25';2022-11-23 21:13:26.488364;
b'27.31';2022-11-23 21:13:28.004280;
b'27.31';2022-11-23 21:13:29.520277;
b'27.25';2022-11-23 21:13:31.036147;
b'27.31';2022-11-23 21:13:32.551937;
b'27.31';2022-11-23 21:13:34.067884;
b'27.31';2022-11-23 21:13:35.583840;
b'27.31';2022-11-23 21:13:37.099947;
b'27.31';2022-11-23 21:13:38.615890;
b'27.25';2022-11-23 21:13:40.131843;
b'27.25';2022-11-23 21:13:41.647641;
b'27.31';2022-11-23 21:13:43.163518;
b'27.25';2022-11-23 21:13:44.679527;
b'27.25';2022-11-23 21:13:46.195504;
b'27.31';2022-11-23 21:13:47.711437;
b'27.31';2022-11-23 21:13:49.228072;
b'27.31';2022-11-23 21:13:50.743806;
b'27.25';2022-11-23 21:13:52.259656;
b'27.25';2022-11-23 21:13:53.775730;
b'27.25';2022-11-23 21:13:55.291644;
b'27.31';2022-11-23 21:13:56.807629;
b'27.31';2022-11-23 21:13:58.323675;
b'27.31';2022-11-23 21:13:59.839530;
b'27.25';2022-11-23 21:14:01.355669;
b'27.31';2022-11-23 21:14:02.871510;
b'27.25';2022-11-23 21:14:04.387829;
b'27.25';2022-11-23 21:14:05.903401;
b'27.25';2022-11-23 21:14:07.419367;
b'27.25';2022-11-23 21:14:08.935268;
b'27.25';2022-11-23 21:14:10.451150;
b'27.25';2022-11-23 21:14:11.967217;
b'27.31';2022-11-23 21:14:13.482951;
b'27.31';2022-11-23 21:14:14.998922;
b'27.31';2022-11-23 21:14:16.516662;
b'27.31';2022-11-23 21:14:18.030955;
b'27.31';2022-11-23 21:14:19.546751;
b'27.25';2022-11-23 21:14:21.062746;
b'27.31';2022-11-23 21:14:22.578824;
b'27.25';2022-11-23 21:14:24.094588;
b'27.31';2022-11-23 21:14:25.610646;
b'27.31';2022-11-23 21:14:27.126459;
b'27.25';2022-11-23 21:14:28.642370;
b'27.31';2022-11-23 21:14:30.158271;
b'27.31';2022-11-23 21:14:31.674349;
b'27.31';2022-11-23 21:14:33.190225;
b'27.31';2022-11-23 21:14:34.706262;
b'27.31';2022-11-23 21:14:36.222335;
b'27.25';2022-11-23 21:14:37.738076;
b'27.31';2022-11-23 21:14:39.253870;
b'27.31';2022-11-23 21:14:40.770188;
b'27.31';2022-11-23 21:14:42.285735;
b'27.25';2022-11-23 21:14:43.801707;
b'27.25';2022-11-23 21:14:45.318319;
b'27.25';2022-11-23 21:14:46.833690;
b'27.25';2022-11-23 21:14:48.349607;
b'27.31';2022-11-23 21:14:49.865642;
b'27.31';2022-11-23 21:14:51.381499;
b'27.31';2022-11-23 21:14:52.897600;
b'27.31';2022-11-23 21:14:54.413365;
b'27.25';2022-11-23 21:14:55.929460;
b'27.25';2022-11-23 21:14:57.445185;
b'27.25';2022-11-23 21:14:58.961178;
b'27.25';2022-11-23 21:15:00.476995;
b'27.31';2022-11-23 21:15:01.993062;
b'27.25';2022-11-23 21:15:03.508880;
b'27.31';2022-11-23 21:15:05.024856;
b'27.31';2022-11-23 21:15:06.540747;
b'27.31';2022-11-23 21:15:08.056671;
b'27.31';2022-11-23 21:15:09.572554;
b'27.25';2022-11-23 21:15:11.088826;
b'27.25';2022-11-23 21:15:12.604705;
b'27.31';2022-11-23 21:15:14.120543;
b'27.31';2022-11-23 21:15:15.636449;
b'27.25';2022-11-23 21:15:17.152494;
b'27.31';2022-11-23 21:15:18.668592;
b'27.31';2022-11-23 21:15:20.184363;
b'27.31';2022-11-23 21:15:21.700414;
b'27.31';2022-11-23 21:15:23.216173;
b'27.31';2022-11-23 21:15:24.732097;
b'27.31';2022-11-23 21:15:26.248134;
b'27.31';2022-11-23 21:15:27.763970;
b'27.31';2022-11-23 21:15:29.279948;
b'27.25';2022-11-23 21:15:30.796795;
b'27.31';2022-11-23 21:15:32.312037;
b'27.31';2022-11-23 21:15:33.827723;
b'27.31';2022-11-23 21:15:35.343750;
b'27.25';2022-11-23 21:15:36.859654;
b'27.31';2022-11-23 21:15:38.375716;
b'27.25';2022-11-23 21:15:39.891687;
b'27.31';2022-11-23 21:15:41.407476;
b'27.31';2022-11-23 21:15:42.923435;
b'27.31';2022-11-23 21:15:44.439563;
b'27.31';2022-11-23 21:15:45.955294;
b'27.31';2022-11-23 21:15:47.471232;
b'27.31';2022-11-23 21:15:48.987195;
b'27.31';2022-11-23 21:15:50.503105;
b'27.31';2022-11-23 21:15:52.018989;
b'27.31';2022-11-23 21:15:53.534929;
b'27.31';2022-11-23 21:15:55.051048;
b'27.31';2022-11-23 21:15:56.566779;
b'27.31';2022-11-23 21:15:58.082697;
b'27.31';2022-11-23 21:15:59.598656;
b'27.31';2022-11-23 21:16:01.114585;
b'27.31';2022-11-23 21:16:02.630591;
b'27.31';2022-11-23 21:16:04.146558;
b'27.25';2022-11-23 21:16:05.662799;
b'27.31';2022-11-23 21:16:07.178457;
b'27.25';2022-11-23 21:16:08.694474;
b'27.25';2022-11-23 21:16:10.210445;
b'27.25';2022-11-23 21:16:11.726517;
b'27.31';2022-11-23 21:16:13.242830;
b'27.25';2022-11-23 21:16:14.758777;
b'27.25';2022-11-23 21:16:16.274909;
b'27.31';2022-11-23 21:16:17.790599;
b'27.31';2022-11-23 21:16:19.306497;
b'27.31';2022-11-23 21:16:20.822565;
b'27.31';2022-11-23 21:16:22.338461;
b'27.25';2022-11-23 21:16:23.854323;
b'27.25';2022-11-23 21:16:25.370395;
b'27.31';2022-11-23 21:16:26.886021;
b'27.25';2022-11-23 21:16:28.401988;
b'27.31';2022-11-23 21:16:29.917906;
b'27.31';2022-11-23 21:16:31.433990;
b'27.25';2022-11-23 21:16:32.949776;
b'27.25';2022-11-23 21:16:34.466453;
b'27.31';2022-11-23 21:16:35.982135;
b'27.31';2022-11-23 21:16:37.498131;
b'27.25';2022-11-23 21:16:39.014840;
b'27.25';2022-11-23 21:16:40.530108;
b'27.31';2022-11-23 21:16:42.045985;
b'27.31';2022-11-23 21:16:43.561946;
b'27.25';2022-11-23 21:16:45.078498;
b'27.31';2022-11-23 21:16:46.593757;
b'27.31';2022-11-23 21:16:48.110418;
b'27.25';2022-11-23 21:16:49.625634;
b'27.25';2022-11-23 21:16:51.141481;
b'27.25';2022-11-23 21:16:52.657493;
b'27.31';2022-11-23 21:16:54.173391;
b'27.31';2022-11-23 21:16:55.689738;
b'27.31';2022-11-23 21:16:57.205636;
b'27.25';2022-11-23 21:16:58.721529;
b'27.31';2022-11-23 21:17:00.237569;
b'27.31';2022-11-23 21:17:01.753659;
b'27.25';2022-11-23 21:17:03.269178;
b'27.25';2022-11-23 21:17:04.785232;
b'27.31';2022-11-23 21:17:06.301157;
b'27.31';2022-11-23 21:17:07.817185;
b'27.31';2022-11-23 21:17:09.333748;
b'27.31';2022-11-23 21:17:10.848992;
b'27.25';2022-11-23 21:17:12.364944;
b'27.25';2022-11-23 21:17:13.881058;
b'27.25';2022-11-23 21:17:15.396924;
b'27.31';2022-11-23 21:17:16.913428;
b'27.31';2022-11-23 21:17:18.429145;
b'27.31';2022-11-23 21:17:19.945185;
b'27.31';2022-11-23 21:17:21.461025;
b'27.31';2022-11-23 21:17:22.977052;
b'27.25';2022-11-23 21:17:24.493034;
b'27.31';2022-11-23 21:17:26.009084;
b'27.31';2022-11-23 21:17:27.524815;
b'27.31';2022-11-23 21:17:29.040739;
b'27.31';2022-11-23 21:17:30.556626;
b'27.31';2022-11-23 21:17:32.072470;
b'27.31';2022-11-23 21:17:33.588481;
b'27.31';2022-11-23 21:17:35.104374;
b'27.31';2022-11-23 21:17:36.620350;
b'27.31';2022-11-23 21:17:38.136926;
b'27.31';2022-11-23 21:17:39.652595;
b'27.31';2022-11-23 21:17:41.168819;
b'27.31';2022-11-23 21:17:42.684500;
b'27.31';2022-11-23 21:17:44.200460;
b'27.31';2022-11-23 21:17:45.716472;
b'27.31';2022-11-23 21:17:47.232912;
b'27.31';2022-11-23 21:17:48.749038;
b'27.31';2022-11-23 21:17:50.264305;
b'27.31';2022-11-23 21:17:51.780463;
b'27.25';2022-11-23 21:17:53.296192;
b'27.25';2022-11-23 21:17:54.868117;
b'27.31';2022-11-23 21:17:56.384049;
b'27.31';2022-11-23 21:17:57.899563;
b'27.31';2022-11-23 21:17:59.416193;
b'27.31';2022-11-23 21:18:00.931629;
b'27.25';2022-11-23 21:18:02.447377;
b'27.25';2022-11-23 21:18:03.963357;
b'27.31';2022-11-23 21:18:05.479565;
b'27.25';2022-11-23 21:18:06.995421;
b'27.25';2022-11-23 21:18:08.511390;
b'27.25';2022-11-23 21:18:10.027481;
b'27.25';2022-11-23 21:18:11.543251;
b'27.31';2022-11-23 21:18:13.059179;
b'27.25';2022-11-23 21:18:14.575084;
b'27.25';2022-11-23 21:18:16.091163;
b'27.25';2022-11-23 21:18:17.607031;
b'27.25';2022-11-23 21:18:19.123327;
b'27.31';2022-11-23 21:18:20.639325;
b'27.31';2022-11-23 21:18:22.155272;
b'27.25';2022-11-23 21:18:23.671227;
b'27.25';2022-11-23 21:18:25.187134;
b'27.25';2022-11-23 21:18:26.702973;
b'27.25';2022-11-23 21:18:28.219120;
b'27.19';2022-11-23 21:18:29.734809;
b'27.25';2022-11-23 21:18:31.250732;
b'27.25';2022-11-23 21:18:32.766725;
b'27.25';2022-11-23 21:18:34.282689;
b'27.25';2022-11-23 21:18:35.798605;
b'27.25';2022-11-23 21:18:37.314534;
b'27.25';2022-11-23 21:18:38.840453;
b'27.25';2022-11-23 21:18:40.346532;
b'27.25';2022-11-23 21:18:41.862396;
b'27.25';2022-11-23 21:18:43.378308;
b'27.25';2022-11-23 21:18:44.894220;
b'27.25';2022-11-23 21:18:46.410696;
b'27.25';2022-11-23 21:18:47.926273;
b'27.25';2022-11-23 21:18:49.442252;
b'27.25';2022-11-23 21:18:50.958203;
b'27.25';2022-11-23 21:18:52.474228;
b'27.25';2022-11-23 21:18:53.990173;
b'27.25';2022-11-23 21:18:55.506272;
b'27.25';2022-11-23 21:18:57.022039;
b'27.25';2022-11-23 21:18:58.538098;
b'27.19';2022-11-23 21:19:00.054061;
b'27.25';2022-11-23 21:19:01.570411;
b'27.25';2022-11-23 21:19:03.085970;
b'27.25';2022-11-23 21:19:04.601893;
b'27.25';2022-11-23 21:19:06.117938;
b'27.25';2022-11-23 21:19:07.634043;
b'27.25';2022-11-23 21:19:09.149924;
b'27.25';2022-11-23 21:19:10.665899;
b'27.25';2022-11-23 21:19:12.182059;
b'27.25';2022-11-23 21:19:13.697917;
b'27.25';2022-11-23 21:19:15.213893;
b'27.25';2022-11-23 21:19:16.729901;
b'27.25';2022-11-23 21:19:18.245823;
b'27.25';2022-11-23 21:19:19.762063;
b'27.25';2022-11-23 21:19:21.277807;
b'27.25';2022-11-23 21:19:22.793800;
b'27.25';2022-11-23 21:19:24.309661;
b'27.25';2022-11-23 21:19:25.825551;
